x,y,ndvi
17.219,51.05735,0.495
17.221,51.05735,0.494
17.223,51.05735,0.513
17.225,51.05735,0.48
17.227,51.05735,0.548
17.229,51.05735,0.503
17.231,51.05735,0.474
17.233,51.05735,0.48
17.235,51.05735,0.468
17.237,51.05735,0.487
17.239,51.05735,0.458
17.241,51.05735,0.468
17.243,51.05735,0.516
17.245,51.05735,0.46
17.247,51.05735,0.481
17.249,51.05735,0.512
16.851,51.05605,0.609
16.853,51.05605,0.603
16.855,51.05605,0.594
16.857,51.05605,0.625
16.859,51.05605,0.635
16.861,51.05605,0.592
16.863,51.05605,0.624
16.865,51.05605,0.652
16.867,51.05605,0.632
16.869,51.05605,0.658
16.871,51.05605,0.636
16.873,51.05605,0.632
16.875,51.05605,0.638
16.877,51.05605,0.63
16.879,51.05605,0.599
16.881,51.05605,0.635
16.883,51.05605,0.604
16.885,51.05605,0.612
16.887,51.05605,0.54
16.889,51.05605,0.555
16.891,51.05605,0.554
16.893,51.05605,0.476
16.895,51.05605,0.5
16.897,51.05605,0.497
16.899,51.05605,0.481
16.901,51.05605,0.469
16.903,51.05605,0.45
16.905,51.05605,0.468
16.907,51.05605,0.454
16.909,51.05605,0.469
16.911,51.05605,0.487
16.913,51.05605,0.474
16.915,51.05605,0.507
16.917,51.05605,0.49
16.919,51.05605,0.521
16.921,51.05605,0.005
16.923,51.05605,0.042
16.925,51.05605,0.02
16.927,51.05605,0.054
16.929,51.05605,0.024
16.931,51.05605,0.075
16.933,51.05605,0.007
16.935,51.05605,-0.007
16.937,51.05605,0.066
16.939,51.05605,0.064
16.941,51.05605,-0.014
16.943,51.05605,0.537
16.945,51.05605,0.519
16.947,51.05605,0.494
16.949,51.05605,0.51
16.951,51.05605,0.473
16.953,51.05605,0.486
16.955,51.05605,0.478
16.957,51.05605,0.466
16.959,51.05605,0.475
16.961,51.05605,0.453
16.963,51.05605,0.457
16.965,51.05605,0.457
16.967,51.05605,0.461
16.969,51.05605,0.43
16.971,51.05605,0.428
16.973,51.05605,0.416
16.975,51.05605,0.463
16.977,51.05605,0.439
16.979,51.05605,0.409
16.981,51.05605,0.419
16.983,51.05605,0.486
16.985,51.05605,0.432
16.987,51.05605,0.446
16.989,51.05605,0.473
16.991,51.05605,0.456
16.993,51.05605,0.47
16.995,51.05605,0.492
16.997,51.05605,0.424
16.999,51.05605,0.482
17.001,51.05605,0.483
17.003,51.05605,0.513
17.005,51.05605,0.535
17.007,51.05605,0.51
17.009,51.05605,0.549
17.011,51.05605,0.538
17.013,51.05605,0.549
17.015,51.05605,0.551
17.017,51.05605,0.616
17.019,51.05605,0.526
17.021,51.05605,0.566
17.023,51.05605,0.544
17.025,51.05605,0.529
17.027,51.05605,0.525
17.029,51.05605,0.505
17.031,51.05605,0.515
17.033,51.05605,0.47
17.035,51.05605,0.518
17.037,51.05605,0.484
17.039,51.05605,0.489
17.041,51.05605,0.463
17.043,51.05605,0.45
17.045,51.05605,0.462
17.047,51.05605,0.448
17.049,51.05605,0.499
17.051,51.05605,0.521
17.053,51.05605,0.499
17.055,51.05605,0.52
17.057,51.05605,0.525
17.059,51.05605,0.522
17.061,51.05605,0.51
17.063,51.05605,0.486
17.065,51.05605,0.529
17.067,51.05605,0.534
17.069,51.05605,0.512
17.071,51.05605,0.507
17.073,51.05605,0.504
17.075,51.05605,0.486
17.077,51.05605,0.476
17.079,51.05605,0.491
17.081,51.05605,0.505
17.083,51.05605,0.481
17.085,51.05605,0.502
17.087,51.05605,0.491
17.089,51.05605,0.523
17.091,51.05605,0.526
17.093,51.05605,0.548
17.095,51.05605,0.54
17.097,51.05605,0.566
17.099,51.05605,0.576
17.101,51.05605,0.57
17.103,51.05605,0.586
17.105,51.05605,0.599
17.107,51.05605,0.597
17.109,51.05605,0.595
17.111,51.05605,0.593
17.113,51.05605,0.609
17.115,51.05605,0.594
17.117,51.05605,0.627
17.119,51.05605,0.625
17.121,51.05605,0.605
17.123,51.05605,0.613
17.125,51.05605,0.582
17.127,51.05605,0.621
17.129,51.05605,0.596
17.131,51.05605,0.594
17.133,51.05605,0.601
17.135,51.05605,0.578
17.137,51.05605,0.607
17.139,51.05605,0.574
17.141,51.05605,0.595
17.143,51.05605,0.575
17.145,51.05605,0.597
17.147,51.05605,0.599
17.149,51.05605,0.605
17.151,51.05605,0.599
17.153,51.05605,0.599
17.155,51.05605,0.674
17.157,51.05605,0.651
17.159,51.05605,0.623
17.161,51.05605,0.65
17.163,51.05605,0.664
17.165,51.05605,0.616
17.167,51.05605,0.61
17.169,51.05605,0.567
17.171,51.05605,0.608
17.173,51.05605,0.608
17.175,51.05605,0.555
17.177,51.05605,0.541
17.179,51.05605,0.559
17.181,51.05605,0.539
17.183,51.05605,0.581
17.185,51.05605,0.521
17.187,51.05605,0.51
17.189,51.05605,0.525
17.191,51.05605,0.489
17.193,51.05605,0.485
17.195,51.05605,0.537
17.197,51.05605,0.532
17.199,51.05605,0.532
17.201,51.05605,0.49
17.203,51.05605,0.531
17.205,51.05605,0.516
17.207,51.05605,0.503
17.209,51.05605,0.478
17.211,51.05605,0.508
17.213,51.05605,0.487
17.215,51.05605,0.518
17.217,51.05605,0.463
17.219,51.05605,0.525
17.221,51.05605,0.566
17.223,51.05605,0.499
17.225,51.05605,0.489
17.227,51.05605,0.537
17.229,51.05605,0.541
17.231,51.05605,0.485
17.233,51.05605,0.486
17.235,51.05605,0.508
17.237,51.05605,0.518
17.239,51.05605,0.521
17.241,51.05605,0.52
17.243,51.05605,0.524
17.245,51.05605,0.499
17.247,51.05605,0.494
17.249,51.05605,0.506
16.851,51.05475,0.604
16.853,51.05475,0.595
16.855,51.05475,0.608
16.857,51.05475,0.63
16.859,51.05475,0.608
16.861,51.05475,0.633
16.863,51.05475,0.586
16.865,51.05475,0.585
16.867,51.05475,0.615
16.869,51.05475,0.586
16.871,51.05475,0.655
16.873,51.05475,0.609
16.875,51.05475,0.607
16.877,51.05475,0.616
16.879,51.05475,0.65
16.881,51.05475,0.604
16.883,51.05475,0.585
16.885,51.05475,0.577
16.887,51.05475,0.554
16.889,51.05475,0.522
16.891,51.05475,0.5
16.893,51.05475,0.486
16.895,51.05475,0.498
16.897,51.05475,0.526
16.899,51.05475,0.445
16.901,51.05475,0.443
16.903,51.05475,0.45
16.905,51.05475,0.463
16.907,51.05475,0.463
16.909,51.05475,0.474
16.911,51.05475,0.466
16.913,51.05475,0.523
16.915,51.05475,0.481
16.917,51.05475,0.483
16.919,51.05475,0.033
16.921,51.05475,0.007
16.923,51.05475,0.006
16.925,51.05475,0.004
16.927,51.05475,0.054
16.929,51.05475,0.036
16.931,51.05475,0.037
16.933,51.05475,0.021
16.935,51.05475,0.034
16.937,51.05475,-0.043
16.939,51.05475,0.01
16.941,51.05475,0.512
16.943,51.05475,0.529
16.945,51.05475,0.561
16.947,51.05475,0.532
16.949,51.05475,0.505
16.951,51.05475,0.492
16.953,51.05475,0.485
16.955,51.05475,0.495
16.957,51.05475,0.484
16.959,51.05475,0.498
16.961,51.05475,0.455
16.963,51.05475,0.5
16.965,51.05475,0.443
16.967,51.05475,0.45
16.969,51.05475,0.429
16.971,51.05475,0.466
16.973,51.05475,0.437
16.975,51.05475,0.418
16.977,51.05475,0.466
16.979,51.05475,0.468
16.981,51.05475,0.451
16.983,51.05475,0.453
16.985,51.05475,0.433
16.987,51.05475,0.465
16.989,51.05475,0.462
16.991,51.05475,0.486
16.993,51.05475,0.468
16.995,51.05475,0.453
16.997,51.05475,0.488
16.999,51.05475,0.52
17.001,51.05475,0.484
17.003,51.05475,0.496
17.005,51.05475,0.505
17.007,51.05475,0.53
17.009,51.05475,0.527
17.011,51.05475,0.508
17.013,51.05475,0.543
17.015,51.05475,0.522
17.017,51.05475,0.534
17.019,51.05475,0.554
17.021,51.05475,0.553
17.023,51.05475,0.545
17.025,51.05475,0.534
17.027,51.05475,0.557
17.029,51.05475,0.555
17.031,51.05475,0.539
17.033,51.05475,0.503
17.035,51.05475,0.474
17.037,51.05475,0.489
17.039,51.05475,0.488
17.041,51.05475,0.486
17.043,51.05475,0.421
17.045,51.05475,0.486
17.047,51.05475,0.485
17.049,51.05475,0.494
17.051,51.05475,0.472
17.053,51.05475,0.461
17.055,51.05475,0.485
17.057,51.05475,0.506
17.059,51.05475,0.518
17.061,51.05475,0.486
17.063,51.05475,0.525
17.065,51.05475,0.535
17.067,51.05475,0.483
17.069,51.05475,0.49
17.071,51.05475,0.467
17.073,51.05475,0.527
17.075,51.05475,0.484
17.077,51.05475,0.481
17.079,51.05475,0.491
17.081,51.05475,0.466
17.083,51.05475,0.486
17.085,51.05475,0.494
17.087,51.05475,0.509
17.089,51.05475,0.502
17.091,51.05475,0.533
17.093,51.05475,0.545
17.095,51.05475,0.586
17.097,51.05475,0.604
17.099,51.05475,0.567
17.101,51.05475,0.588
17.103,51.05475,0.605
17.105,51.05475,0.608
17.107,51.05475,0.62
17.109,51.05475,0.622
17.111,51.05475,0.63
17.113,51.05475,0.633
17.115,51.05475,0.59
17.117,51.05475,0.634
17.119,51.05475,0.589
17.121,51.05475,0.567
17.123,51.05475,0.613
17.125,51.05475,0.587
17.127,51.05475,0.598
17.129,51.05475,0.59
17.131,51.05475,0.579
17.133,51.05475,0.577
17.135,51.05475,0.579
17.137,51.05475,0.563
17.139,51.05475,0.578
17.141,51.05475,0.588
17.143,51.05475,0.587
17.145,51.05475,0.578
17.147,51.05475,0.563
17.149,51.05475,0.606
17.151,51.05475,0.619
17.153,51.05475,0.614
17.155,51.05475,0.555
17.157,51.05475,0.612
17.159,51.05475,0.635
17.161,51.05475,0.597
17.163,51.05475,0.578
17.165,51.05475,0.601
17.167,51.05475,0.562
17.169,51.05475,0.567
17.171,51.05475,0.559
17.173,51.05475,0.554
17.175,51.05475,0.602
17.177,51.05475,0.539
17.179,51.05475,0.559
17.181,51.05475,0.538
17.183,51.05475,0.526
17.185,51.05475,0.549
17.187,51.05475,0.51
17.189,51.05475,0.495
17.191,51.05475,0.513
17.193,51.05475,0.498
17.195,51.05475,0.489
17.197,51.05475,0.481
17.199,51.05475,0.484
17.201,51.05475,0.499
17.203,51.05475,0.532
17.205,51.05475,0.514
17.207,51.05475,0.517
17.209,51.05475,0.493
17.211,51.05475,0.519
17.213,51.05475,0.495
17.215,51.05475,0.532
17.217,51.05475,0.531
17.219,51.05475,0.513
17.221,51.05475,0.532
17.223,51.05475,0.558
17.225,51.05475,0.508
17.227,51.05475,0.511
17.229,51.05475,0.499
17.231,51.05475,0.509
17.233,51.05475,0.507
17.235,51.05475,0.532
17.237,51.05475,0.491
17.239,51.05475,0.487
17.241,51.05475,0.523
17.243,51.05475,0.456
17.245,51.05475,0.508
17.247,51.05475,0.508
17.249,51.05475,0.515
16.851,51.05345,0.609
16.853,51.05345,0.607
16.855,51.05345,0.627
16.857,51.05345,0.625
16.859,51.05345,0.617
16.861,51.05345,0.6
16.863,51.05345,0.649
16.865,51.05345,0.644
16.867,51.05345,0.636
16.869,51.05345,0.647
16.871,51.05345,0.624
16.873,51.05345,0.629
16.875,51.05345,0.627
16.877,51.05345,0.615
16.879,51.05345,0.595
16.881,51.05345,0.605
16.883,51.05345,0.579
16.885,51.05345,0.601
16.887,51.05345,0.562
16.889,51.05345,0.525
16.891,51.05345,0.526
16.893,51.05345,0.515
16.895,51.05345,0.527
16.897,51.05345,0.5
16.899,51.05345,0.446
16.901,51.05345,0.434
16.903,51.05345,0.453
16.905,51.05345,0.462
16.907,51.05345,0.445
16.909,51.05345,0.441
16.911,51.05345,0.507
16.913,51.05345,0.478
16.915,51.05345,0.542
16.917,51.05345,0.016
16.919,51.05345,0.064
16.921,51.05345,0.059
16.923,51.05345,0.047
16.925,51.05345,0.019
16.927,51.05345,0.024
16.929,51.05345,0.087
16.931,51.05345,-0.013
16.933,51.05345,0.08
16.935,51.05345,0.032
16.937,51.05345,0.076
16.939,51.05345,0.53
16.941,51.05345,0.531
16.943,51.05345,0.521
16.945,51.05345,0.534
16.947,51.05345,0.526
16.949,51.05345,0.521
16.951,51.05345,0.504
16.953,51.05345,0.507
16.955,51.05345,0.495
16.957,51.05345,0.467
16.959,51.05345,0.433
16.961,51.05345,0.455
16.963,51.05345,0.446
16.965,51.05345,0.47
16.967,51.05345,0.421
16.969,51.05345,0.417
16.971,51.05345,0.437
16.973,51.05345,0.44
16.975,51.05345,0.466
16.977,51.05345,0.462
16.979,51.05345,0.448
16.981,51.05345,0.45
16.983,51.05345,0.42
16.985,51.05345,0.441
16.987,51.05345,0.475
16.989,51.05345,0.461
16.991,51.05345,0.488
16.993,51.05345,0.496
16.995,51.05345,0.451
16.997,51.05345,0.504
16.999,51.05345,0.499
17.001,51.05345,0.475
17.003,51.05345,0.496
17.005,51.05345,0.515
17.007,51.05345,0.524
17.009,51.05345,0.507
17.011,51.05345,0.515
17.013,51.05345,0.548
17.015,51.05345,0.545
17.017,51.05345,0.598
17.019,51.05345,0.568
17.021,51.05345,0.55
17.023,51.05345,0.552
17.025,51.05345,0.552
17.027,51.05345,0.55
17.029,51.05345,0.51
17.031,51.05345,0.521
17.033,51.05345,0.526
17.035,51.05345,0.509
17.037,51.05345,0.524
17.039,51.05345,0.508
17.041,51.05345,0.451
17.043,51.05345,0.473
17.045,51.05345,0.47
17.047,51.05345,0.478
17.049,51.05345,0.448
17.051,51.05345,0.432
17.053,51.05345,0.461
17.055,51.05345,0.544
17.057,51.05345,0.494
17.059,51.05345,0.509
17.061,51.05345,0.51
17.063,51.05345,0.531
17.065,51.05345,0.524
17.067,51.05345,0.521
17.069,51.05345,0.52
17.071,51.05345,0.502
17.073,51.05345,0.464
17.075,51.05345,0.492
17.077,51.05345,0.47
17.079,51.05345,0.498
17.081,51.05345,0.494
17.083,51.05345,0.467
17.085,51.05345,0.485
17.087,51.05345,0.483
17.089,51.05345,0.517
17.091,51.05345,0.522
17.093,51.05345,0.547
17.095,51.05345,0.591
17.097,51.05345,0.615
17.099,51.05345,0.551
17.101,51.05345,0.588
17.103,51.05345,0.594
17.105,51.05345,0.609
17.107,51.05345,0.605
17.109,51.05345,0.658
17.111,51.05345,0.581
17.113,51.05345,0.617
17.115,51.05345,0.605
17.117,51.05345,0.623
17.119,51.05345,0.599
17.121,51.05345,0.608
17.123,51.05345,0.595
17.125,51.05345,0.597
17.127,51.05345,0.631
17.129,51.05345,0.621
17.131,51.05345,0.577
17.133,51.05345,0.564
17.135,51.05345,0.566
17.137,51.05345,0.543
17.139,51.05345,0.51
17.141,51.05345,0.544
17.143,51.05345,0.57
17.145,51.05345,0.585
17.147,51.05345,0.577
17.149,51.05345,0.57
17.151,51.05345,0.593
17.153,51.05345,0.562
17.155,51.05345,0.613
17.157,51.05345,0.595
17.159,51.05345,0.609
17.161,51.05345,0.621
17.163,51.05345,0.624
17.165,51.05345,0.586
17.167,51.05345,0.608
17.169,51.05345,0.605
17.171,51.05345,0.592
17.173,51.05345,0.56
17.175,51.05345,0.523
17.177,51.05345,0.541
17.179,51.05345,0.547
17.181,51.05345,0.52
17.183,51.05345,0.515
17.185,51.05345,0.508
17.187,51.05345,0.503
17.189,51.05345,0.507
17.191,51.05345,0.509
17.193,51.05345,0.525
17.195,51.05345,0.515
17.197,51.05345,0.483
17.199,51.05345,0.514
17.201,51.05345,0.498
17.203,51.05345,0.483
17.205,51.05345,0.515
17.207,51.05345,0.478
17.209,51.05345,0.519
17.211,51.05345,0.527
17.213,51.05345,0.524
17.215,51.05345,0.514
17.217,51.05345,0.482
17.219,51.05345,0.526
17.221,51.05345,0.519
17.223,51.05345,0.52
17.225,51.05345,0.524
17.227,51.05345,0.54
17.229,51.05345,0.525
17.231,51.05345,0.492
17.233,51.05345,0.567
17.235,51.05345,0.512
17.237,51.05345,0.521
17.239,51.05345,0.485
17.241,51.05345,0.531
17.243,51.05345,0.527
17.245,51.05345,0.53
17.247,51.05345,0.524
17.249,51.05345,0.541
16.851,51.05215,0.6
16.853,51.05215,0.575
16.855,51.05215,0.589
16.857,51.05215,0.602
16.859,51.05215,0.609
16.861,51.05215,0.621
16.863,51.05215,0.667
16.865,51.05215,0.673
16.867,51.05215,0.615
16.869,51.05215,0.585
16.871,51.05215,0.585
16.873,51.05215,0.614
16.875,51.05215,0.614
16.877,51.05215,0.595
16.879,51.05215,0.629
16.881,51.05215,0.672
16.883,51.05215,0.595
16.885,51.05215,0.569
16.887,51.05215,0.571
16.889,51.05215,0.515
16.891,51.05215,0.53
16.893,51.05215,0.535
16.895,51.05215,0.511
16.897,51.05215,0.457
16.899,51.05215,0.5
16.901,51.05215,0.469
16.903,51.05215,0.476
16.905,51.05215,0.5
16.907,51.05215,0.46
16.909,51.05215,0.443
16.911,51.05215,0.514
16.913,51.05215,0.521
16.915,51.05215,0.026
16.917,51.05215,-0.026
16.919,51.05215,0.049
16.921,51.05215,0.003
16.923,51.05215,0.024
16.925,51.05215,0.001
16.927,51.05215,0.006
16.929,51.05215,-0.027
16.931,51.05215,0.018
16.933,51.05215,0.108
16.935,51.05215,0
16.937,51.05215,0.533
16.939,51.05215,0.528
16.941,51.05215,0.54
16.943,51.05215,0.535
16.945,51.05215,0.504
16.947,51.05215,0.519
16.949,51.05215,0.528
16.951,51.05215,0.547
16.953,51.05215,0.486
16.955,51.05215,0.475
16.957,51.05215,0.515
16.959,51.05215,0.485
16.961,51.05215,0.48
16.963,51.05215,0.458
16.965,51.05215,0.489
16.967,51.05215,0.468
16.969,51.05215,0.442
16.971,51.05215,0.43
16.973,51.05215,0.461
16.975,51.05215,0.437
16.977,51.05215,0.457
16.979,51.05215,0.434
16.981,51.05215,0.436
16.983,51.05215,0.458
16.985,51.05215,0.433
16.987,51.05215,0.473
16.989,51.05215,0.451
16.991,51.05215,0.457
16.993,51.05215,0.466
16.995,51.05215,0.473
16.997,51.05215,0.474
16.999,51.05215,0.469
17.001,51.05215,0.475
17.003,51.05215,0.504
17.005,51.05215,0.518
17.007,51.05215,0.564
17.009,51.05215,0.536
17.011,51.05215,0.535
17.013,51.05215,0.575
17.015,51.05215,0.55
17.017,51.05215,0.582
17.019,51.05215,0.571
17.021,51.05215,0.587
17.023,51.05215,0.516
17.025,51.05215,0.548
17.027,51.05215,0.545
17.029,51.05215,0.519
17.031,51.05215,0.573
17.033,51.05215,0.518
17.035,51.05215,0.525
17.037,51.05215,0.492
17.039,51.05215,0.518
17.041,51.05215,0.525
17.043,51.05215,0.52
17.045,51.05215,0.47
17.047,51.05215,0.493
17.049,51.05215,0.529
17.051,51.05215,0.522
17.053,51.05215,0.502
17.055,51.05215,0.528
17.057,51.05215,0.5
17.059,51.05215,0.549
17.061,51.05215,0.52
17.063,51.05215,0.525
17.065,51.05215,0.504
17.067,51.05215,0.52
17.069,51.05215,0.509
17.071,51.05215,0.513
17.073,51.05215,0.516
17.075,51.05215,0.492
17.077,51.05215,0.478
17.079,51.05215,0.524
17.081,51.05215,0.535
17.083,51.05215,0.495
17.085,51.05215,0.497
17.087,51.05215,0.516
17.089,51.05215,0.547
17.091,51.05215,0.525
17.093,51.05215,0.557
17.095,51.05215,0.563
17.097,51.05215,0.612
17.099,51.05215,0.615
17.101,51.05215,0.584
17.103,51.05215,0.648
17.105,51.05215,0.614
17.107,51.05215,0.601
17.109,51.05215,0.618
17.111,51.05215,0.589
17.113,51.05215,0.631
17.115,51.05215,0.607
17.117,51.05215,0.605
17.119,51.05215,0.634
17.121,51.05215,0.62
17.123,51.05215,0.61
17.125,51.05215,0.575
17.127,51.05215,0.585
17.129,51.05215,0.579
17.131,51.05215,0.536
17.133,51.05215,0.571
17.135,51.05215,0.565
17.137,51.05215,0.562
17.139,51.05215,0.531
17.141,51.05215,0.569
17.143,51.05215,0.562
17.145,51.05215,0.591
17.147,51.05215,0.596
17.149,51.05215,0.598
17.151,51.05215,0.605
17.153,51.05215,0.599
17.155,51.05215,0.595
17.157,51.05215,0.604
17.159,51.05215,0.589
17.161,51.05215,0.593
17.163,51.05215,0.603
17.165,51.05215,0.589
17.167,51.05215,0.602
17.169,51.05215,0.57
17.171,51.05215,0.549
17.173,51.05215,0.566
17.175,51.05215,0.528
17.177,51.05215,0.547
17.179,51.05215,0.549
17.181,51.05215,0.544
17.183,51.05215,0.53
17.185,51.05215,0.495
17.187,51.05215,0.522
17.189,51.05215,0.51
17.191,51.05215,0.484
17.193,51.05215,0.511
17.195,51.05215,0.486
17.197,51.05215,0.52
17.199,51.05215,0.492
17.201,51.05215,0.494
17.203,51.05215,0.544
17.205,51.05215,0.499
17.207,51.05215,0.578
17.209,51.05215,0.53
17.211,51.05215,0.511
17.213,51.05215,0.5
17.215,51.05215,0.527
17.217,51.05215,0.526
17.219,51.05215,0.512
17.221,51.05215,0.54
17.223,51.05215,0.58
17.225,51.05215,0.559
17.227,51.05215,0.525
17.229,51.05215,0.529
17.231,51.05215,0.558
17.233,51.05215,0.535
17.235,51.05215,0.514
17.237,51.05215,0.512
17.239,51.05215,0.543
17.241,51.05215,0.508
17.243,51.05215,0.545
17.245,51.05215,0.486
17.247,51.05215,0.51
17.249,51.05215,0.558
16.851,51.05085,0.619
16.853,51.05085,0.586
16.855,51.05085,0.614
16.857,51.05085,0.65
16.859,51.05085,0.618
16.861,51.05085,0.597
16.863,51.05085,0.618
16.865,51.05085,0.63
16.867,51.05085,0.618
16.869,51.05085,0.639
16.871,51.05085,0.651
16.873,51.05085,0.593
16.875,51.05085,0.633
16.877,51.05085,0.611
16.879,51.05085,0.599
16.881,51.05085,0.617
16.883,51.05085,0.606
16.885,51.05085,0.577
16.887,51.05085,0.533
16.889,51.05085,0.487
16.891,51.05085,0.548
16.893,51.05085,0.519
16.895,51.05085,0.494
16.897,51.05085,0.482
16.899,51.05085,0.44
16.901,51.05085,0.479
16.903,51.05085,0.443
16.905,51.05085,0.478
16.907,51.05085,0.46
16.909,51.05085,0.474
16.911,51.05085,0.519
16.913,51.05085,0.051
16.915,51.05085,0.032
16.917,51.05085,0.044
16.919,51.05085,0.017
16.921,51.05085,0.056
16.923,51.05085,0.063
16.925,51.05085,0.058
16.927,51.05085,0.07
16.929,51.05085,-0.001
16.931,51.05085,0.037
16.933,51.05085,0.056
16.935,51.05085,0.553
16.937,51.05085,0.544
16.939,51.05085,0.552
16.941,51.05085,0.554
16.943,51.05085,0.537
16.945,51.05085,0.531
16.947,51.05085,0.507
16.949,51.05085,0.491
16.951,51.05085,0.5
16.953,51.05085,0.484
16.955,51.05085,0.538
16.957,51.05085,0.508
16.959,51.05085,0.492
16.961,51.05085,0.463
16.963,51.05085,0.47
16.965,51.05085,0.466
16.967,51.05085,0.432
16.969,51.05085,0.489
16.971,51.05085,0.441
16.973,51.05085,0.435
16.975,51.05085,0.43
16.977,51.05085,0.47
16.979,51.05085,0.429
16.981,51.05085,0.449
16.983,51.05085,0.461
16.985,51.05085,0.421
16.987,51.05085,0.438
16.989,51.05085,0.486
16.991,51.05085,0.482
16.993,51.05085,0.464
16.995,51.05085,0.496
16.997,51.05085,0.476
16.999,51.05085,0.538
17.001,51.05085,0.504
17.003,51.05085,0.529
17.005,51.05085,0.488
17.007,51.05085,0.557
17.009,51.05085,0.549
17.011,51.05085,0.541
17.013,51.05085,0.555
17.015,51.05085,0.563
17.017,51.05085,0.605
17.019,51.05085,0.58
17.021,51.05085,0.574
17.023,51.05085,0.512
17.025,51.05085,0.571
17.027,51.05085,0.545
17.029,51.05085,0.553
17.031,51.05085,0.537
17.033,51.05085,0.586
17.035,51.05085,0.525
17.037,51.05085,0.496
17.039,51.05085,0.502
17.041,51.05085,0.495
17.043,51.05085,0.486
17.045,51.05085,0.524
17.047,51.05085,0.548
17.049,51.05085,0.521
17.051,51.05085,0.505
17.053,51.05085,0.516
17.055,51.05085,0.502
17.057,51.05085,0.499
17.059,51.05085,0.545
17.061,51.05085,0.521
17.063,51.05085,0.522
17.065,51.05085,0.501
17.067,51.05085,0.473
17.069,51.05085,0.488
17.071,51.05085,0.473
17.073,51.05085,0.5
17.075,51.05085,0.533
17.077,51.05085,0.469
17.079,51.05085,0.509
17.081,51.05085,0.502
17.083,51.05085,0.502
17.085,51.05085,0.543
17.087,51.05085,0.511
17.089,51.05085,0.579
17.091,51.05085,0.567
17.093,51.05085,0.552
17.095,51.05085,0.572
17.097,51.05085,0.549
17.099,51.05085,0.595
17.101,51.05085,0.626
17.103,51.05085,0.611
17.105,51.05085,0.578
17.107,51.05085,0.622
17.109,51.05085,0.602
17.111,51.05085,0.635
17.113,51.05085,0.609
17.115,51.05085,0.625
17.117,51.05085,0.644
17.119,51.05085,0.621
17.121,51.05085,0.63
17.123,51.05085,0.59
17.125,51.05085,0.578
17.127,51.05085,0.601
17.129,51.05085,0.569
17.131,51.05085,0.568
17.133,51.05085,0.58
17.135,51.05085,0.591
17.137,51.05085,0.556
17.139,51.05085,0.545
17.141,51.05085,0.529
17.143,51.05085,0.523
17.145,51.05085,0.559
17.147,51.05085,0.561
17.149,51.05085,0.581
17.151,51.05085,0.552
17.153,51.05085,0.575
17.155,51.05085,0.55
17.157,51.05085,0.536
17.159,51.05085,0.525
17.161,51.05085,0.563
17.163,51.05085,0.562
17.165,51.05085,0.56
17.167,51.05085,0.554
17.169,51.05085,0.542
17.171,51.05085,0.535
17.173,51.05085,0.558
17.175,51.05085,0.496
17.177,51.05085,0.521
17.179,51.05085,0.508
17.181,51.05085,0.494
17.183,51.05085,0.492
17.185,51.05085,0.477
17.187,51.05085,0.516
17.189,51.05085,0.526
17.191,51.05085,0.463
17.193,51.05085,0.535
17.195,51.05085,0.519
17.197,51.05085,0.494
17.199,51.05085,0.47
17.201,51.05085,0.478
17.203,51.05085,0.514
17.205,51.05085,0.51
17.207,51.05085,0.522
17.209,51.05085,0.495
17.211,51.05085,0.528
17.213,51.05085,0.565
17.215,51.05085,0.504
17.217,51.05085,0.561
17.219,51.05085,0.552
17.221,51.05085,0.534
17.223,51.05085,0.547
17.225,51.05085,0.544
17.227,51.05085,0.546
17.229,51.05085,0.541
17.231,51.05085,0.521
17.233,51.05085,0.58
17.235,51.05085,0.52
17.237,51.05085,0.552
17.239,51.05085,0.556
17.241,51.05085,0.53
17.243,51.05085,0.539
17.245,51.05085,0.537
17.247,51.05085,0.531
17.249,51.05085,0.501
16.851,51.04955,0.565
16.853,51.04955,0.634
16.855,51.04955,0.566
16.857,51.04955,0.561
16.859,51.04955,0.583
16.861,51.04955,0.622
16.863,51.04955,0.638
16.865,51.04955,0.62
16.867,51.04955,0.63
16.869,51.04955,0.613
16.871,51.04955,0.643
16.873,51.04955,0.625
16.875,51.04955,0.643
16.877,51.04955,0.645
16.879,51.04955,0.604
16.881,51.04955,0.564
16.883,51.04955,0.588
16.885,51.04955,0.551
16.887,51.04955,0.534
16.889,51.04955,0.547
16.891,51.04955,0.505
16.893,51.04955,0.518
16.895,51.04955,0.478
16.897,51.04955,0.461
16.899,51.04955,0.451
16.901,51.04955,0.463
16.903,51.04955,0.463
16.905,51.04955,0.449
16.907,51.04955,0.51
16.909,51.04955,0.498
16.911,51.04955,0.09
16.913,51.04955,0.034
16.915,51.04955,0.037
16.917,51.04955,0.042
16.919,51.04955,-0.011
16.921,51.04955,0.026
16.923,51.04955,0.02
16.925,51.04955,0.027
16.927,51.04955,0.024
16.929,51.04955,0.025
16.931,51.04955,0.54
16.933,51.04955,0.553
16.935,51.04955,0.551
16.937,51.04955,0.551
16.939,51.04955,0.549
16.941,51.04955,0.527
16.943,51.04955,0.579
16.945,51.04955,0.531
16.947,51.04955,0.535
16.949,51.04955,0.559
16.951,51.04955,0.514
16.953,51.04955,0.516
16.955,51.04955,0.511
16.957,51.04955,0.511
16.959,51.04955,0.502
16.961,51.04955,0.469
16.963,51.04955,0.456
16.965,51.04955,0.483
16.967,51.04955,0.461
